,title,rating,num_ratings,num_reviews,num_awards,language,num_page,cover_type,published_year,genre,author
669,A Bigger Message: Conversations with David Hockney,4.39,646,68,,English,248 pages,Hardcover,Published October 24th 2011 by Thames Hudson,Art,Martin Gayford
670,Perfect Square,4.12,4908,490,1.0,English,40 pages,Hardcover,Published March 29th 2011 by Greenwillow Books,Childrens,Michael Hall
671,Stealing the Mystic Lamb: The True Story of the World's Most Coveted Masterpiece,3.80,914,99,,English,336 pages,Hardcover,Published October 5th 2010 by PublicAffairs (first published September 11th 2010),History,Noah Charney
672,"Dave the Potter: Artist, Poet, Slave",4.13,5422,638,3.0,English,40 pages,Hardcover,"Published September 7th 2010 by Little, Brown and Company",Childrens,Laban Carrick Hill
673,,,,,,,,,,,
674,Persepolis: The Story of a Childhood,4.26,191658,10855,3.0,English,153 pages,Paperback,Published June 1st 2004 by Pantheon (first published April 29th 2003),Sequential Art,Marjane Satrapi
675,Masterpiece,3.93,8165,889,5.0,English,292 pages,Hardcover,Published September 30th 2008 by Henry Holt & Company (first published September 2008),Mystery,Elise Broach
676,"Roy Lichtenstein, 1923-1997",4.06,399,12,,English,96 pages,Paperback,Published February 1st 2001 by Taschen (first published August 1st 1990),Art,Janis Hendrickson
677,Where the Wild Things Are,4.23,950924,13235,3.0,English,38 pages,Paperback,Published 2000 by Red Fox (first published April 9th 1963),Childrens,Maurice Sendak
678,Theories and Documents of Contemporary Art: A Sourcebook of Artists' Writings,4.15,1249,19,,English,1003 pages,Paperback,Published April 18th 1995 by University of California Press,Art,Kristine Stiles
679,Tamara de Lempicka 1898-1980 (Taschen Basic Art),4.17,438,23,,English,96 pages,Paperback,Published February 1st 2001 by Taschen (first published December 1988),Art,Gilles Néret
680,The Family of Man,4.21,1959,85,,English,192 pages,Paperback,Published July 2nd 2002 by Museum of Modern Art (first published January 1st 1955),Art,Edward Steichen
681,Free Play: Improvisation in Life and Art,4.18,2335,187,,English,224 pages,Paperback,Published May 1st 1991 by Tarcherperigee (first published January 11th 1990),Art,Stephen Nachmanovitch
682,Animalia,4.26,22767,679,2.0,English,32 pages,Hardcover,Published September 15th 1987 by Harry N. Abrams (first published 1986),Childrens,Graeme Base
683,The Little Prince,4.32,1868366,57259,1.0,English,96 pages,Paperback,"Published June 29th 2000 by Harcourt, Inc. (first published April 6th 1943)",Classics,Antoine de Saint-Exupéry
684,How to Do Nothing: Resisting the Attention Economy,3.73,40567,4954,,,232 pages,Hardcover,Published April 9th 2019 by Melville House,Nonfiction,Jenny Odell
685,Michelangelo,4.61,262,21,,English,768 pages,Hardcover,Published October 1st 2007 by Taschen (first published January 1st 2007),Art,Frank Zöllner
686,Photographic: The Life of Graciela Iturbide,3.94,1350,335,1.0,English,96 pages,Hardcover,Published March 6th 2018 by Harry N. Abrams (first published December 27th 2017),Sequential Art,Isabel Quintero
687,Real Artists Don't Starve: Timeless Strategies for Thriving in the New Creative Age,4.01,2377,401,,English,240 pages,ebook,Published June 6th 2017 by HarperCollins Leadership,Nonfiction,Jeff Goins
688,The Wes Anderson Collection,4.38,2648,206,,English,327 pages,Hardcover,Published October 8th 2013 by Harry N. Abrams (first published October 2nd 2013),Nonfiction,Matt Zoller Seitz
689,"Drawn In: A Peek into the Inspiring Sketchbooks of 44 Fine Artists, Illustrators, Graphic Designers, and Cartoonists",4.10,741,28,,English,192 pages,Paperback,Published June 1st 2011 by Quarry Books (first published January 1st 2011),Art,Julia Rothman
690,Dancing for Degas,3.70,2286,281,,English,400 pages,Paperback,Published March 16th 2010 by Bantam (first published 2009),Historical,Kathryn Wagner
691,Little Blue and Little Yellow,4.14,6297,368,,English,48 pages,Paperback,Published August 24th 1995 by HarperCollins (first published 1959),Childrens,Leo Lionni
692,Cat's Eye,3.94,65083,3987,1.0,English,462 pages,Paperback,Published 1998 by Anchor (first published September 1988),Fiction,Margaret Atwood
693,Meggs' History of Graphic Design,4.13,2722,68,,English,575 pages,Hardcover,Published November 1st 2005 by John Wiley & Sons (first published 1983),Design,Philip B. Meggs
694,Where the Sidewalk Ends,4.32,1322002,11927,3.0,English,176 pages,Hardcover,Published November 2002 by Harpercollins Childrens Books (first published 1974),Poetry,Shel Silverstein
695,A Philosophical Enquiry into the Origin of our Ideas of the Sublime and Beautiful,3.71,2140,141,,English,208 pages,Paperback,Published November 19th 1998 by Oxford University Press (first published 1757),Philosophy,Edmund Burke
696,Frida,4.16,1413,193,,English,32 pages,Hardcover,Published February 1st 2002 by Arthur A. Levine Books (first published 2002),Childrens,Jonah Winter
697,Diane Arbus: Revelations,4.27,2883,51,,English,352 pages,Hardcover,Published September 30th 2003 by Random House (first published 2003),Art,Diane Arbus
698,"Urgent 2nd Class: Creating Curious Collage, Dubious Documents, and Other Art from Ephemera",3.99,1315,56,,English,128 pages,Paperback,Published August 12th 2004 by Chronicle Books (first published June 15th 2004),Art,Nick Bantock
699,Georgia O'Keeffe: A Life,4.15,1337,101,,English,420 pages,Paperback,Published January 28th 1991 by Bloomsbury Publishing PLC,Biography,Roxana Robinson
700,The Stones of Venice,3.92,679,44,,English,264 pages,Paperback,Published July 10th 2003 by Da Capo Press (first published 1853),Art,John Ruskin
701,Duty Free Art: Art in the Age of Planetary Civil War,4.15,592,51,,,256 pages,Hardcover,Published November 21st 2017 by Verso,Art,Hito Steyerl
702,Saving Italy: The Race to Rescue a Nation's Treasures from the Nazis,3.85,2078,278,,English,496 pages,Paperback,Published February 3rd 2014 by W. W. Norton Company (first published May 6th 2013),History,Robert M. Edsel
703,Alphonse Mucha: Masterworks,4.43,407,34,,English,200 pages,Hardcover,Published 2007 by Flame Tree Publishing,Art,Rosalind Ormiston
704,The Hobbit: An Unexpected Journey - Chronicles I: Art & Design,4.61,8890,99,1.0,English,208 pages,Hardcover,Published December 14th 2012 by Harper Design (first published November 1st 2012),Fantasy,Daniel Falconer
705,The Last Nude,3.86,24922,395,2.0,English,320 pages,Hardcover,Published January 5th 2012 by Riverhead,Historical,Ellis Avery
706,The Transfiguration of the Commonplace: A Philosophy of Art,4.11,381,24,1.0,English,224 pages,Paperback,Published March 15th 1983 by Harvard University Press (first published 1981),Art,Arthur C. Danto
707,The Forest Lover,3.73,3447,535,,English,464 pages,Paperback,Published November 30th 2004 by Penguin Books (first published 2004),Historical,Susan Vreeland
708,A Month in the Country,4.12,12151,1780,2.0,English,135 pages,Paperback,Published October 31st 2000 by New York Review of Books (first published 1980),Fiction,J.L. Carr
709,The Painting of Modern Life: Paris in the Art of Manet and His Followers,4.08,603,16,,English,390 pages,Paperback,Published November 7th 1999 by Princeton University Press (first published 1984),Art,T.J. Clark
710,Inside the White Cube: The Ideology of the Gallery Space,3.95,499,17,,English,120 pages,Paperback,Published January 14th 2000 by University of California Press (first published September 1st 1985),Art,Brian O'Doherty
711,Art on My Mind: Visual Politics,4.30,530,35,,English,224 pages,Paperback,Published July 1st 1995 by The New Press (first published June 1st 1995),Art,bell hooks
712,"Tim Burton's Nightmare Before Christmas: The Film, the Art, the Vision",4.42,9850,71,,English,192 pages,Paperback,Published August 1st 2002 by Hyperion (first published January 1st 1993),Art,Frank T. Thompson
713,Duchamp,4.35,467,28,,English,560 pages,Paperback,Published March 15th 1998 by Holt Paperbacks (first published 1996),Art,Calvin Tomkins
714,Mythology: The DC Comics Art of Alex Ross,4.34,2261,65,,English,320 pages,Paperback,Published November 8th 2005 by Pantheon (first published October 21st 2003),Sequential Art,Alex Ross
715,FRUiTS,3.97,11426,75,,English,272 pages,Softcover,"Published January 6th 2001 by Phaidon Press, Ltd.",Couture,Shoichi Aoki
716,Women in the Picture: What Culture Does with Female Bodies,4.36,842,143,,,240 pages,Paperback,Published November 16th 2021 by W. W. Norton Company (first published December 8th 2020),Nonfiction,Catherine McCormack
717,The Invisible Life of Addie LaRue,4.22,766156,102266,5.0,English,444 pages,Hardcover,Published October 6th 2020 by Tor Books,Fantasy,V.E. Schwab
718,Paperbacks from Hell: The Twisted History of '70s and '80s Horror Fiction,4.29,8118,1567,2.0,English,254 pages,Paperback,Published September 19th 2017 by Quirk Books Inc.,Horror,Grady Hendrix
719,"Pierre-Auguste Renoir, 1841-1919: A Dream of Harmony",4.34,660,17,,English,96 pages,Paperback,Published May 17th 2000 by Taschen (first published January 1st 1990),Art,Peter H. Feist
720,The Art of Loish: A Look Behind the Scenes,4.68,510,40,,English,152 pages,Hardcover,Published April 5th 2016 by 3DTotal Publishing (first published March 7th 2016),Art,Lois van Baarle
721,Lost in Translation: An Illustrated Compendium of Untranslatable Words from Around the World,4.23,3483,634,,English,112 pages,Hardcover,Published September 16th 2014 by Ten Speed Press,Nonfiction,Ella Frances Sanders
722,I Always Loved You,3.66,5249,650,,English,343 pages,Hardcover,Published February 4th 2014 by Viking,Historical,Robin Oliveira
723,100 Ideas that Changed Art,3.80,232,24,,English,216 pages,Paperback,Published October 24th 2012 by Laurence King Publishing (first published October 10th 2012),Art,Michael Bird
724,The Family Fang,3.61,28951,3811,,English,320 pages,Hardcover,Published August 2011 by Ecco,Fiction,Kevin Wilson
725,The Complete Persepolis,4.39,163399,10681,,English,341 pages,Paperback,Published October 30th 2007 by Pantheon Books (first published 2003),Sequential Art,Marjane Satrapi
726,The Medici Conspiracy: The Illicit Journey of Looted Antiquities--From Italy's Tomb Raiders to the World's Greatest Museums,3.86,696,46,,English,379 pages,Hardcover,Published April 1st 2006 by PublicAffairs (first published 2006),Art,Peter Watson
727,Gonzo: The Art,4.12,6180,31,,English,208 pages,Hardcover,Published October 15th 1998 by Mariner Books,Art,Ralph Steadman
728,The Masterpiece,3.98,4131,324,,English,464 pages,Paperback,Published July 22nd 1999 by Oxford University Press (first published 1886),Classics,Émile Zola
729,The Camera,4.18,6878,89,,English,195 pages,Paperback,"Published June 1st 1995 by Little, Brown and Company (first published 1980)",Art,Ansel Adams
730,The Story of Art without Men,4.46,175,20,,English,352 pages,Hardcover,Published March 3rd 2022 by Profile Books (first published 2022),Art,Katy Hessel
731,On n'y voit rien : descriptions,4.06,670,56,,French,216 pages,Paperback,Published September 21st 2006 by Folio (first published 2000),Art,Daniel Arasse
732,Big Lies in a Small Town,4.12,80633,6594,,English,391 pages,Hardcover,Published January 14th 2020 by St. Martin's Press,Historical,Diane Chamberlain
733,Degas,4.34,638,16,,English,96 pages,Paperback,Published February 1st 2001 by Taschen (first published January 1st 1992),Art,Bernd Growe
734,Gustav Klimt: Complete Paintings (XXL),4.69,262,24,,English,676 pages,"Over-Sized 12""W x 16""H Hardcover",Published November 30th 2012 by Taschen,Art,Tobias G. Natter
735,The Day the Crayons Came Home,4.39,15451,1749,1.0,English,48 pages,Hardcover,Published August 18th 2015 by Philomel Books,Childrens,Drew Daywalt
736,The Crossroads of Should and Must: Find and Follow Your Passion,3.97,10789,947,1.0,English,161 pages,Hardcover,Published April 7th 2015 by Workman Publishing Company,Nonfiction,Elle Luna
737,Louvre: All the Paintings,4.45,371,35,,English,784 pages,Hardcover,Published November 15th 2011 by Black Dog Leventhal (first published October 19th 2011),Art,Erich Lessing
738,The Infinity of Lists,4.04,888,83,,English,408 pages,Hardcover,Published January 1st 2010 by Maclehose Press Quercus (first published 2009),Nonfiction,Umberto Eco
739,Dialogues With Marcel Duchamp,4.29,627,50,,English,152 pages,Paperback,Published August 22nd 1987 by Da Capo Press (first published 1967),Art,Pierre Cabanne
740,Still Life,3.90,213914,17526,5.0,English,293 pages,Mass Market Paperback,Published May 1st 2007 by St. Martin's Paperbacks (first published 2005),Mystery,Louise Penny
741,Speak,4.04,556736,28432,13.0,English,224 pages,Hardcover,"Published January 15th 2019 by Farrar, Straus and Giroux (Byr) (first published October 22nd 1999)",Young Adult,Laurie Halse Anderson
742,The Art of Ratatouille,4.45,1112,33,,English,160 pages,Hardcover,Published May 17th 2007 by Chronicle Books,Art,Karen Paik
743,Fun Home: A Family Tragicomic,4.08,164160,11471,4.0,English,232 pages,Paperback,Published June 5th 2007 by Mariner Books (first published June 8th 2006),Sequential Art,Alison Bechdel
744,An Episode in the Life of a Landscape Painter,3.88,3441,400,,English,88 pages,Paperback,Published May 25th 2006 by New Directions (first published 2000),Fiction,César Aira
745,How to Read a Painting: Lessons from the Old Masters,3.96,296,40,,English,383 pages,Hardcover,Published December 7th 2004 by Harry N. Abrams (first published December 6th 2004),Art,Patrick de Rynck
746,Arthur Rackham: A Life with Illustration,4.42,292,23,,English,199 pages,Paperback,Published December 1st 2010 by Pavilion Books (first published 1990),Art,James Hamilton
747,The Photographer's Eye,4.09,4752,48,,English,156 pages,Paperback,Published March 1st 2007 by Museum of Modern Art (first published 1980),Art,John Szarkowski
748,It Began with a Page: How Gyo Fujikawa Drew the Way,4.45,1061,224,,English,48 pages,Hardcover,Published September 24th 2019 by Tundra Books,Childrens,Kyo Maclear
749,Spider-Man: Into the Spider-Verse -The Art of the Movie,4.70,884,83,1.0,English,204 pages,Hardcover,Published December 18th 2018 by Titan Books,Art,Ramin Zahed
750,"Botanical Line Drawing: 200 Step-by-Step Flowers, Leaves, Cacti, Succulents, and Other Items Found in Nature",4.14,540,63,,English,224 pages,Kindle Edition,Published July 24th 2018 by Watson-Guptill (first published 2017),Art,Peggy Dean
751,"A Woman Looking at Men Looking at Women: Essays on Art, Sex, and the Mind",3.89,1702,228,1.0,English,576 pages,Hardcover,Published December 6th 2016 by Simon Schuster,Nonfiction,Siri Hustvedt
752,The Animators,3.97,11671,1686,1.0,English,369 pages,Hardcover,Published January 31st 2017 by Random House,Fiction,Kayla Rae Whitaker
753,My Favorite Things,4.12,793,126,,English,160 pages,Hardcover,Published October 21st 2014 by Harper Design (first published September 23rd 2014),Art,Maira Kalman
754,Aesthetics and Politics,4.14,2167,72,,English,220 pages,Paperback,Published January 17th 2007 by Verso (first published 1977),Philosophy,Theodor W. Adorno
