,title,rating,num_ratings,num_reviews,num_awards,language,num_page,cover_type,published_year,genre,author
1007,Einstein: His Life and Universe,4.16,168750,4130,1.0,English,675 pages,Hardcover,Published April 10th 2007 by Simon & Schuster,Biography,Walter Isaacson
1008,Einstein: His Life and Universe,4.16,168750,4130,1.0,English,675 pages,Hardcover,Published April 10th 2007 by Simon & Schuster,Biography,Walter Isaacson
1009,Einstein: His Life and Universe,4.16,168750,4130,1.0,English,675 pages,Hardcover,Published April 10th 2007 by Simon & Schuster,Biography,Walter Isaacson
1010,The Immortal Life of Henrietta Lacks,4.10,683874,38499,7.0,English,370 pages,Hardcover,Published February 2nd 2010 by Crown Publishing Group,Nonfiction,Rebecca Skloot
1011,Born a Crime: Stories From a South African Childhood,4.49,596328,50036,4.0,English,289 pages,Hardcover,Published November 15th 2016 by Doubleday Canada,Nonfiction,Trevor Noah
1012,Bossypants,3.96,956156,41202,3.0,English,283 pages,Kindle Edition,Published April 5th 2011 by Reagan Arthur Books,Nonfiction,Tina Fey
1013,Into the Wild,4.00,1024136,25776,1.0,English,203 pages,Paperback,Published January 20th 1997 by Anchor Books (first published January 13th 1996),Nonfiction,Jon Krakauer
1014,The Autobiography of Malcolm X,4.35,250509,8258,1.0,English,527 pages,Mass Market Paperback,Published 2015 by Ballantine Books (first published October 29th 1965),Nonfiction,Malcolm X
1015,I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban,4.15,532248,24140,3.0,English,327 pages,Hardcover,"Published October 8th 2013 by Little, Brown and Company (first published November 1st 2012)",Nonfiction,Malala Yousafzai
1016,Leonardo da Vinci,4.19,92951,5291,2.0,English,600 pages,Hardcover,Published October 17th 2017 by Simon & Schuster,Biography,Walter Isaacson
1017,Benjamin Franklin: An American Life,4.03,132888,2560,,English,586 pages,Paperback,Published June 2004 by Simon & Schuster (first published July 1st 2003),Biography,Walter Isaacson
1018,"""Surely You're Joking, Mr. Feynman!"": Adventures of a Curious Character",4.27,188193,7209,,,400 pages,Paperback,Published February 6th 2018 by W. W. Norton Company (first published 1985),Science,Richard P. Feynman
1019,Night,4.36,1149165,34349,,English,115 pages,Paperback,Published January 16th 2006 by Hill & Wang (first published 1956),Nonfiction,Elie Wiesel
1020,When Breath Becomes Air,4.39,570965,43537,6.0,English,208 pages,Kindle Edition,Published January 12th 2016 by Random House,Nonfiction,Paul Kalanithi
1021,Shoe Dog: A Memoir by the Creator of Nike,4.47,243332,15204,1.0,English,400 pages,Hardcover,Published April 26th 2016 by Scribner (first published April 24th 2016),Business,Phil Knight
1022,I Know Why the Caged Bird Sings,4.28,492603,14356,1.0,English,289 pages,Paperback,Published November 1993 by Bantam Books (first published 1969),Nonfiction,Maya Angelou
1023,Team of Rivals: The Political Genius of Abraham Lincoln,4.27,177859,7843,4.0,English,916 pages,Paperback,Published September 26th 2006 by Simon & Schuster (first published October 25th 2005),History,Doris Kearns Goodwin
1024,A Promised Land,4.35,192600,18288,3.0,English,768 pages,Kindle Edition,Published November 17th 2020 by Crown,Nonfiction,Barack Obama
1025,The Glass Castle,4.30,1094419,57632,2.0,English,288 pages,Paperback,Published January 17th 2006 by Scribner (first published March 1st 2005),Nonfiction,Jeannette Walls
1026,Washington: A Life,4.13,67801,2856,1.0,English,904 pages,Hardcover,Published October 5th 2010 by Penguin Press (first published January 5th 2010),Biography,Ron Chernow
1027,Cleopatra: A Life,3.72,112962,5605,2.0,English,369 pages,Hardcover,"Published November 1st 2010 by Little, Brown and Company",History,Stacy Schiff
1028,Yes Please,3.84,495446,27076,4.0,English,329 pages,Hardcover,Published October 28th 2014 by Dey St.,Nonfiction,Amy Poehler
1029,The Autobiography of Benjamin Franklin,3.85,80461,3497,,English,143 pages,Paperback,Published January 6th 2004 by Touchstone (first published 1791),Biography,Benjamin Franklin
1030,"Bonhoeffer: Pastor, Martyr, Prophet, Spy",4.21,69548,4359,3.0,English,608 pages,Hardcover,Published April 18th 2010 by Thomas Nelson,Biography,Eric Metaxas
1031,Catherine the Great: Portrait of a Woman,3.93,102119,4366,3.0,English,654 pages,Hardcover,"Published November 8th 2011 by Random House, Inc. (NY)",History,Robert K. Massie
1032,The Rise of Theodore Roosevelt,4.21,52311,2050,2.0,English,816 pages,Paperback,Published November 20th 2001 by The Modern Library (first published March 30th 1979),Biography,Edmund Morris
1033,Angela's Ashes,4.14,602346,13396,6.0,English,452 pages,Paperback,Published October 3rd 2005 by Harper Perennial (first published September 5th 1996),Nonfiction,Frank McCourt
1034,Long Walk to Freedom,4.34,81143,4532,1.0,English,656 pages,Paperback,Published October 1st 1995 by Back Bay Books (first published 1994),Biography,Nelson Mandela
1035,The Hiding Place: The Triumphant True Story of Corrie Ten Boom,4.45,300387,12296,,English,242 pages,Paperback,Published October 1st 1984 by Bantam (first published January 1st 1971),Nonfiction,Corrie ten Boom
1036,"Titan: The Life of John D. Rockefeller, Sr.",4.16,28210,1514,1.0,English,832 pages,Paperback,Published March 30th 2004 by Vintage (first published May 5th 1998),Biography,Ron Chernow
1037,Wild: From Lost to Found on the Pacific Crest Trail,4.04,733420,44250,4.0,English,315 pages,Hardcover,Published March 20th 2012 by Knopf,Nonfiction,Cheryl Strayed
1038,Dreams from My Father: A Story of Race and Inheritance,3.92,218728,8450,2.0,English,453 pages,Paperback,Published 2004 by New York: Three Rivers Press (first published July 1995),Nonfiction,Barack Obama
1039,The Wright Brothers,4.15,87246,6743,2.0,English,320 pages,Hardcover,Published May 5th 2015 by Simon & Schuster (first published March 20th 2015),History,David McCullough
1040,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,3.88,386413,32677,5.0,English,264 pages,Hardcover,Published June 28th 2016 by Harper,Nonfiction,J.D. Vance
1041,Man's Search for Meaning,4.37,600823,32905,,English,165 pages,Paperback,Published June 1st 2006 by Beacon Press (first published 1946),Nonfiction,Viktor E. Frankl
1042,Grant,4.47,32437,3701,7.0,English,1074 pages,Hardcover,Published October 10th 2017 by Penguin Press,History,Ron Chernow
1043,Narrative of the Life of Frederick Douglass,4.09,114117,5939,,English,158 pages,Paperback,Published September 1st 2004 by Ingram (first published 1845),Nonfiction,Frederick Douglass
1044,Notorious RBG: The Life and Times of Ruth Bader Ginsburg,4.19,56600,6070,1.0,English,240 pages,Hardcover,Published October 27th 2015 by Dey Street Books,Nonfiction,Irin Carmon
1045,"Eat, Pray, Love",3.61,1660424,56567,1.0,English,368 pages,Paperback,Published February 1st 2007 by Riverhead Books (first published February 16th 2006),Nonfiction,Elizabeth Gilbert
1046,Tuesdays with Morrie,4.15,935267,34000,,English,210 pages,Paperback,Published 2000 by Warner (first published August 18th 1997),Nonfiction,Mitch Albom
1047,Thomas Jefferson: The Art of Power,4.02,37825,2198,3.0,English,802 pages,Kindle Edition,Published November 13th 2012 by Random House,Biography,Jon Meacham
1048,Kitchen Confidential: Adventures in the Culinary Underbelly,4.13,279783,15257,,English,312 pages,Paperback,Published January 9th 2007 by Ecco/Harper Perennial (first published 2000),Nonfiction,Anthony Bourdain
1049,Just Kids,4.19,237682,16015,6.0,English,304 pages,Hardcover,Published January 19th 2010 by Ecco,Nonfiction,Patti Smith
1050,Is Everyone Hanging Out Without Me? (And Other Concerns),3.87,475138,23658,1.0,English,222 pages,Hardcover,Published November 1st 2011 by Crown Archetype,Nonfiction,Mindy Kaling
1051,Theodore Rex,4.17,48021,1251,1.0,English,772 pages,Paperback,Published October 1st 2002 by Random House Trade Paperbacks (first published November 20th 2001),Biography,Edmund Morris
1052,A Beautiful Mind,4.13,130269,1604,4.0,English,461 pages,Paperback,Published February 4th 2002 by Faber Faber (first published June 12th 1998),Biography,Sylvia Nasar
1053,On Writing: A Memoir of the Craft,4.33,265566,21371,3.0,English,320 pages,Mass Market Paperback,Published July 2002 by Pocket Books (first published 2000),Nonfiction,Stephen King
1054,Greenlights,4.21,229165,26571,1.0,English,308 pages,Hardcover,Published October 20th 2020 by Crown Publishing Group (NY),Nonfiction,Matthew McConaughey
1055,The Story of My Life,4.08,143792,3013,,English,240 pages,Paperback,Published May 1st 1990 by Bantam Classics (first published 1902),Nonfiction,Helen Keller
1056,"The Professor and the Madman: A Tale of Murder, Insanity and the Making of the Oxford English Dictionary",3.84,112465,6787,2.0,English,242 pages,Paperback,Published 2005 by Harper Perennial (first published September 28th 1998),Nonfiction,Simon Winchester
1057,American Lion: Andrew Jackson in the White House,3.84,51094,1953,1.0,English,483 pages,Hardcover,Published November 11th 2008 by Random House,History,Jon Meacham
1058,Gandhi: An Autobiography,4.10,66368,2318,,English,528 pages,Paperback,Published November 1st 1993 by Beacon Press (first published 1927),Biography,Mahatma Gandhi
1059,Born Standing Up: A Comic's Life,3.87,95486,5898,1.0,English,207 pages,Hardcover,Published February 29th 2008 by Scribner Book Company (first published November 20th 2007),Nonfiction,Steve Martin
1060,Open,4.29,106853,7993,,English,388 pages,Hardcover,Published November 9th 2009 by Knopf,Biography,Andre Agassi
1061,The Last Lecture,4.26,331287,18655,1.0,English,217 pages,Kindle Edition,Published April 11th 2008 by Hachette Books (first published April 8th 2008),Nonfiction,Randy Pausch
1062,The Princess Diarist,3.69,78436,9401,2.0,English,257 pages,Hardcover,Published October 18th 2016 by Blue Rider Press,Nonfiction,Carrie Fisher
1063,Napoleon: A Life,4.17,18354,1286,4.0,English,976 pages,Hardcover,Published November 4th 2014 by Viking (first published October 2nd 2014),History,Andrew Roberts
1064,The Good Neighbor: The Life and Work of Fred Rogers,3.97,23781,3867,1.0,English,416 pages,Hardcover,Published September 4th 2018 by Harry N. Abrams,Biography,Maxwell King
1065,"Destiny of the Republic: A Tale of Madness, Medicine and the Murder of a President",4.18,69363,7192,3.0,English,339 pages,Hardcover,Published September 20th 2011 by Doubleday,History,Candice Millard
1066,Wild Swans: Three Daughters of China,4.27,106510,6776,2.0,English,562 pages,Paperback,Published August 12th 2003 by Simon & Schuster (first published 1991),Nonfiction,Jung Chang
1067,Too Much and Never Enough: How My Family Created the World's Most Dangerous Man,3.82,83878,11592,1.0,English,236 pages,Kindle Edition,Published July 14th 2020 by Simon & Schuster,Nonfiction,Mary L. Trump
1068,His Excellency: George Washington,3.94,40293,1358,,English,320 pages,Paperback,Published November 8th 2005 by Vintage (first published 2004),History,Joseph J. Ellis
1069,Wishful Drinking,3.81,79064,8167,1.0,English,163 pages,Hardcover,Published December 2nd 2008 by Simon & Schuster,Nonfiction,Carrie Fisher
1070,The Power Broker: Robert Moses and the Fall of New York,4.44,18776,2031,3.0,English,1246 pages,Paperback,Published July 12th 1975 by Vintage Books (first published September 16th 1974),History,Robert A. Caro
1071,"A Child Called ""It""",4.12,414357,17286,3.0,English,184 pages,Paperback,Published September 1st 1995 by Health Communications Inc (first published 1995),Nonfiction,Dave Pelzer
1072,The Snowball: Warren Buffett and the Business of Life,4.13,47900,1511,1.0,English,960 pages,Hardcover,Published September 29th 2008 by Bantam (first published 2008),Biography,Alice Schroeder
1073,The Everything Store: Jeff Bezos and the Age of Amazon,4.14,69123,3288,1.0,English,384 pages,Hardcover,"Published October 15th 2013 by Little, Brown and Company",Business,Brad Stone
1074,I'm Glad My Mom Died,4.58,323798,39387,1.0,English,320 pages,ebook,Published August 9th 2022 by Simon & Schuster,Nonfiction,Jennette McCurdy
1075,Life,3.88,90833,5057,1.0,English,564 pages,Hardcover,Published October 26th 2010 by Weidenfeld & Nicolson (first published October 10th 2010),Music,Keith Richards
1076,Shakespeare: The World as Stage,3.81,43474,3423,,English,199 pages,Paperback,Published November 1st 2007 by HarperCollinsPublishing (first published 2007),Nonfiction,Bill Bryson
1077,Between the World and Me,4.40,308396,28043,10.0,English,152 pages,Hardcover,Published July 14th 2015 by Spiegel & Grau,Nonfiction,Ta-Nehisi Coates
1078,The Audacity of Hope: Thoughts on Reclaiming the American Dream,3.81,159785,5700,1.0,English,375 pages,Hardcover,Published October 17th 2006 by Crown Publishers (first published 2006),Nonfiction,Barack Obama
1079,"Mornings on Horseback: The Story of an Extraordinary Family, a Vanished Way of Life, and the Unique Child Who Became Theodore Roosevelt",4.08,31353,1631,3.0,English,445 pages,Paperback,Published May 12th 1982 by Simon Schuster (first published 1981),History,David McCullough
1080,Into Thin Air: A Personal Account of the Mount Everest Disaster,4.22,466017,16631,4.0,English,368 pages,Paperback,Published October 19th 1999 by Anchor Books (first published May 1st 1997),Nonfiction,Jon Krakauer
1081,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,4.37,269757,24320,8.0,English,404 pages,Hardcover,Published June 4th 2013 by Viking,Nonfiction,Daniel James Brown
1082,Permanent Record,4.31,46737,4519,1.0,English,339 pages,Hardcover,Published September 17th 2019 by Metropolitan Books,Nonfiction,Edward Snowden
1083,Truman,4.14,84517,2656,5.0,English,1120 pages,Paperback,Published June 14th 1993 by Simon Schuster (first published June 15th 1992),Biography,David McCullough
1084,Lincoln,4.18,44872,669,4.0,English,714 pages,Paperback,Published November 5th 1996 by Simon Schuster (first published October 6th 1995),Biography,David Herbert Donald
1085,Hidden Figures,3.97,98018,9696,4.0,English,349 pages,Paperback,Published December 6th 2016 by William Morrow Paperbacks (first published September 6th 2016),Nonfiction,Margot Lee Shetterly
1086,Genius: The Life and Science of Richard Feynman,4.11,23069,526,2.0,English,531 pages,Paperback,Published November 2nd 1993 by Vintage (first published September 29th 1992),Biography,James Gleick
1087,Assuming Names: A Con Artist's Masquerade,3.66,25800,305,,English,280 pages,ebook,Published March 2014 by Thompson Books,Mystery,Tanya Thompson
1088,Marie Antoinette: The Journey,3.92,36058,1313,1.0,English,512 pages,Paperback,Published September 12th 2006 by Anchor Books (first published 2001),History,Antonia Fraser
1089,"The Black Count: Glory, Revolution, Betrayal, and the Real Count of Monte Cristo",3.99,18345,2377,7.0,English,414 pages,Hardcover,Published September 18th 2012 by Crown,History,Tom Reiss
1090,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,4.01,125008,8404,,English,528 pages,Paperback,Published January 3rd 2012 by HarperCollins,Nonfiction,Chris Kyle
